cluster_id,text
10,cattle_record: Cattle_ID=CATTLE_038684; Breed=Boran; Region=Africa; Country=AR; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=38; Weight_kg=472.3; Parity=3; Lactation_Stage=Mid; Days_in_Milk=342; Feed_Type=Concentrates; Feed_Quantity_kg=10.4; Water_Intake_L=20.0; Walking_Distance_km=4.73; Grazing_Duration_hrs=7.1; Rumination_Time_hrs=4.5; Resting_Hours=11.0; Body_Temperature_C=38.7; Heart_Rate_bpm=75.0; Respiratory_Rate=21.0; Ambient_Temperature_C=2.7; Humidity_percent=72.5; Season=Spring; Housing_Score=0.7; Milk_Yield_L=5.94; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.39; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-07-07; Farm_ID=FARM_0740; Disease_Status=Healthy
6,cattle_record: Cattle_ID=CATTLE_008326; Breed=Milking_Shorthorn; Region=Oceania; Country=KE; Climate_Zone=Mediterranean; Management_System=Extensive; Age_Months=84; Weight_kg=733.9; Parity=3; Lactation_Stage=Mid; Days_in_Milk=119; Feed_Type=Pasture_Grass; Feed_Quantity_kg=12.4; Water_Intake_L=84.2; Walking_Distance_km=5.02; Grazing_Duration_hrs=10.9; Rumination_Time_hrs=7.8; Resting_Hours=15.6; Body_Temperature_C=39.1; Heart_Rate_bpm=70.0; Respiratory_Rate=20.0; Ambient_Temperature_C=25.7; Humidity_percent=88.7; Season=Winter; Housing_Score=0.58; Milk_Yield_L=13.83; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=10.93; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2024-09-30; Farm_ID=FARM_0321; Disease_Status=Pink_Eye
0,cattle_record: Cattle_ID=CATTLE_179640; Breed=Brown_Swiss; Region=South_America; Country=FR; Climate_Zone=Subtropical; Management_System=Mixed; Age_Months=120; Weight_kg=601.1; Parity=6; Lactation_Stage=Mid; Days_in_Milk=135; Feed_Type=Green_Fodder; Feed_Quantity_kg=12.1; Water_Intake_L=106.4; Walking_Distance_km=0.5; Grazing_Duration_hrs=4.2; Rumination_Time_hrs=10.2; Resting_Hours=10.5; Body_Temperature_C=37.9; Heart_Rate_bpm=74.0; Respiratory_Rate=12.0; Ambient_Temperature_C=17.4; Humidity_percent=92.0; Season=Autumn; Housing_Score=0.83; Milk_Yield_L=23.38; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=25.59; Body_Condition_Score=3.5; Milking_Interval_hrs=24; Date=2023-03-18; Farm_ID=FARM_0994; Disease_Status=Healthy
3,cattle_record: Cattle_ID=CATTLE_195898; Breed=Illawarra_Shorthorn; Region=South_Asia; Country=CN; Climate_Zone=Temperate; Management_System=Mixed; Age_Months=133; Weight_kg=677.3; Parity=4; Lactation_Stage=Late; Days_in_Milk=360; Feed_Type=Mixed_Feed; Feed_Quantity_kg=18.0; Water_Intake_L=51.4; Walking_Distance_km=2.66; Grazing_Duration_hrs=3.3; Rumination_Time_hrs=4.0; Resting_Hours=8.1; Body_Temperature_C=37.2; Heart_Rate_bpm=46.0; Respiratory_Rate=40.0; Ambient_Temperature_C=15.6; Humidity_percent=67.5; Season=Autumn; Housing_Score=0.47; Milk_Yield_L=5.43; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=6.43; Body_Condition_Score=4.0; Milking_Interval_hrs=8; Date=2022-06-05; Farm_ID=FARM_0919; Disease_Status=Healthy
17,cattle_record: Cattle_ID=CATTLE_189382; Breed=Rathi; Region=Africa; Country=US; Climate_Zone=Continental; Management_System=Intensive; Age_Months=57; Weight_kg=298.6; Parity=2; Lactation_Stage=Early; Days_in_Milk=219; Feed_Type=Crop_Residues; Feed_Quantity_kg=12.9; Water_Intake_L=53.1; Walking_Distance_km=3.3; Grazing_Duration_hrs=7.8; Rumination_Time_hrs=6.6; Resting_Hours=9.9; Body_Temperature_C=37.8; Heart_Rate_bpm=52.0; Respiratory_Rate=16.0; Ambient_Temperature_C=-0.9; Humidity_percent=65.5; Season=Summer; Housing_Score=0.53; Milk_Yield_L=7.93; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=8.64; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2024-01-13; Farm_ID=FARM_0100; Disease_Status=Johnes_Disease
18,cattle_record: Cattle_ID=CATTLE_049328; Breed=Holstein_Zebu_Cross; Region=South_America; Country=AU; Climate_Zone=Arid; Management_System=Intensive; Age_Months=136; Weight_kg=584.4; Parity=4; Lactation_Stage=Early; Days_in_Milk=237; Feed_Type=Dry_Fodder; Feed_Quantity_kg=13.2; Water_Intake_L=61.7; Walking_Distance_km=5.95; Grazing_Duration_hrs=2.2; Rumination_Time_hrs=8.2; Resting_Hours=8.9; Body_Temperature_C=38.5; Heart_Rate_bpm=80.0; Respiratory_Rate=31.0; Ambient_Temperature_C=20.1; Humidity_percent=51.5; Season=Winter; Housing_Score=0.31; Milk_Yield_L=12.82; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=13.71; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-06-24; Farm_ID=FARM_0154; Disease_Status=Digestive_Disorder
4,cattle_record: Cattle_ID=CATTLE_120443; Breed=Boran; Region=South_Asia; Country=PK; Climate_Zone=Arid; Management_System=Semi_Intensive; Age_Months=76; Weight_kg=467.5; Parity=1; Lactation_Stage=Mid; Days_in_Milk=72; Feed_Type=Crop_Residues; Feed_Quantity_kg=3.0; Water_Intake_L=66.1; Walking_Distance_km=5.37; Grazing_Duration_hrs=3.1; Rumination_Time_hrs=7.8; Resting_Hours=5.6; Body_Temperature_C=37.2; Heart_Rate_bpm=67.0; Respiratory_Rate=31.0; Ambient_Temperature_C=14.3; Humidity_percent=50.4; Season=Winter; Housing_Score=0.69; Milk_Yield_L=0.41; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=3.97; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2024-11-10; Farm_ID=FARM_0636; Disease_Status=Foot_Rot
7,cattle_record: Cattle_ID=CATTLE_045427; Breed=Tharparkar; Region=South_America; Country=CN; Climate_Zone=Continental; Management_System=Semi_Intensive; Age_Months=112; Weight_kg=668.3; Parity=4; Lactation_Stage=Early; Days_in_Milk=247; Feed_Type=Silage; Feed_Quantity_kg=3.0; Water_Intake_L=87.4; Walking_Distance_km=0.78; Grazing_Duration_hrs=6.1; Rumination_Time_hrs=8.9; Resting_Hours=11.4; Body_Temperature_C=38.2; Heart_Rate_bpm=60.0; Respiratory_Rate=25.0; Ambient_Temperature_C=24.4; Humidity_percent=69.5; Season=Winter; Housing_Score=0.92; Milk_Yield_L=11.8; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=12.88; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2024-09-22; Farm_ID=FARM_0498; Disease_Status=Healthy
4,cattle_record: Cattle_ID=CATTLE_034439; Breed=Holstein_Zebu_Cross; Region=Africa; Country=PK; Climate_Zone=Subtropical; Management_System=Semi_Intensive; Age_Months=108; Weight_kg=334.7; Parity=6; Lactation_Stage=Mid; Days_in_Milk=152; Feed_Type=Dry_Fodder; Feed_Quantity_kg=12.6; Water_Intake_L=43.4; Walking_Distance_km=4.79; Grazing_Duration_hrs=6.1; Rumination_Time_hrs=6.9; Resting_Hours=12.1; Body_Temperature_C=38.7; Heart_Rate_bpm=73.0; Respiratory_Rate=28.0; Ambient_Temperature_C=35.1; Humidity_percent=51.9; Season=Monsoon; Housing_Score=0.52; Milk_Yield_L=12.12; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=10.77; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-02-28; Farm_ID=FARM_0740; Disease_Status=Healthy
3,cattle_record: Cattle_ID=CATTLE_230964; Breed=Australian_Friesian_Sahiwal; Region=Europe_NA; Country=CN; Climate_Zone=Subtropical; Management_System=Extensive; Age_Months=138; Weight_kg=300.4; Parity=2; Lactation_Stage=Early; Days_in_Milk=355; Feed_Type=Crop_Residues; Feed_Quantity_kg=7.4; Water_Intake_L=20.0; Walking_Distance_km=1.62; Grazing_Duration_hrs=9.0; Rumination_Time_hrs=8.0; Resting_Hours=8.0; Body_Temperature_C=38.8; Heart_Rate_bpm=66.0; Respiratory_Rate=25.0; Ambient_Temperature_C=41.1; Humidity_percent=36.0; Season=Autumn; Housing_Score=0.53; Milk_Yield_L=7.37; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.29; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2024-02-28; Farm_ID=FARM_0491; Disease_Status=Healthy
17,cattle_record: Cattle_ID=CATTLE_085409; Breed=Gir; Region=Oceania; Country=US; Climate_Zone=Temperate; Management_System=Pastoral; Age_Months=129; Weight_kg=703.8; Parity=6; Lactation_Stage=Early; Days_in_Milk=253; Feed_Type=Silage; Feed_Quantity_kg=14.8; Water_Intake_L=43.7; Walking_Distance_km=3.48; Grazing_Duration_hrs=9.5; Rumination_Time_hrs=6.9; Resting_Hours=16.4; Body_Temperature_C=36.6; Heart_Rate_bpm=79.0; Respiratory_Rate=24.0; Ambient_Temperature_C=0.7; Humidity_percent=52.0; Season=Winter; Housing_Score=0.86; Milk_Yield_L=1.37; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=0.0; Body_Condition_Score=4.5; Milking_Interval_hrs=6; Date=2024-02-09; Farm_ID=FARM_0566; Disease_Status=Diarrhea
11,cattle_record: Cattle_ID=CATTLE_093978; Breed=Illawarra_Shorthorn; Region=South_Asia; Country=CA; Climate_Zone=Arid; Management_System=Semi_Intensive; Age_Months=119; Weight_kg=738.4; Parity=1; Lactation_Stage=Mid; Days_in_Milk=151; Feed_Type=Pasture_Grass; Feed_Quantity_kg=14.9; Water_Intake_L=90.3; Walking_Distance_km=1.02; Grazing_Duration_hrs=8.0; Rumination_Time_hrs=10.2; Resting_Hours=6.4; Body_Temperature_C=38.6; Heart_Rate_bpm=65.0; Respiratory_Rate=14.0; Ambient_Temperature_C=26.7; Humidity_percent=41.7; Season=Monsoon; Housing_Score=0.97; Milk_Yield_L=10.05; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=11.14; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-04-22; Farm_ID=FARM_0272; Disease_Status=Hardware_Disease
3,cattle_record: Cattle_ID=CATTLE_060961; Breed=Normande; Region=Oceania; Country=CN; Climate_Zone=Temperate; Management_System=Intensive; Age_Months=129; Weight_kg=425.7; Parity=3; Lactation_Stage=Early; Days_in_Milk=296; Feed_Type=Concentrates; Feed_Quantity_kg=9.9; Water_Intake_L=67.8; Walking_Distance_km=2.97; Grazing_Duration_hrs=5.6; Rumination_Time_hrs=8.7; Resting_Hours=9.6; Body_Temperature_C=39.2; Heart_Rate_bpm=60.0; Respiratory_Rate=19.0; Ambient_Temperature_C=34.3; Humidity_percent=75.3; Season=Winter; Housing_Score=0.67; Milk_Yield_L=11.3; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=12.12; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2022-03-23; Farm_ID=FARM_0001; Disease_Status=Healthy
0,cattle_record: Cattle_ID=CATTLE_045275; Breed=Fleckvieh; Region=South_America; Country=FR; Climate_Zone=Subtropical; Management_System=Semi_Intensive; Age_Months=120; Weight_kg=335.4; Parity=4; Lactation_Stage=Late; Days_in_Milk=184; Feed_Type=Mixed_Feed; Feed_Quantity_kg=7.5; Water_Intake_L=81.9; Walking_Distance_km=5.55; Grazing_Duration_hrs=5.3; Rumination_Time_hrs=8.0; Resting_Hours=15.0; Body_Temperature_C=38.1; Heart_Rate_bpm=74.0; Respiratory_Rate=24.0; Ambient_Temperature_C=18.7; Humidity_percent=51.9; Season=Spring; Housing_Score=0.82; Milk_Yield_L=12.09; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=13.62; Body_Condition_Score=3.5; Milking_Interval_hrs=6; Date=2024-11-08; Farm_ID=FARM_0624; Disease_Status=Foot_Rot
7,cattle_record: Cattle_ID=CATTLE_230066; Breed=Tharparkar; Region=Oceania; Country=CN; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=44; Weight_kg=276.3; Parity=4; Lactation_Stage=Early; Days_in_Milk=186; Feed_Type=Green_Fodder; Feed_Quantity_kg=11.1; Water_Intake_L=49.5; Walking_Distance_km=1.69; Grazing_Duration_hrs=1.0; Rumination_Time_hrs=9.2; Resting_Hours=10.8; Body_Temperature_C=38.2; Heart_Rate_bpm=68.0; Respiratory_Rate=21.0; Ambient_Temperature_C=21.8; Humidity_percent=36.8; Season=Summer; Housing_Score=0.76; Milk_Yield_L=12.89; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=13.49; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-03-03; Farm_ID=FARM_0402; Disease_Status=Bovine_Tuberculosis
4,cattle_record: Cattle_ID=CATTLE_144070; Breed=Montbeliarde; Region=South_Asia; Country=PK; Climate_Zone=Subtropical; Management_System=Mixed; Age_Months=64; Weight_kg=574.9; Parity=1; Lactation_Stage=Early; Days_in_Milk=243; Feed_Type=Dry_Fodder; Feed_Quantity_kg=16.5; Water_Intake_L=54.6; Walking_Distance_km=5.47; Grazing_Duration_hrs=7.4; Rumination_Time_hrs=8.5; Resting_Hours=6.8; Body_Temperature_C=38.4; Heart_Rate_bpm=77.0; Respiratory_Rate=33.0; Ambient_Temperature_C=4.1; Humidity_percent=68.5; Season=Autumn; Housing_Score=0.31; Milk_Yield_L=18.3; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=16.33; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2024-11-06; Farm_ID=FARM_0873; Disease_Status=Healthy
11,cattle_record: Cattle_ID=CATTLE_058238; Breed=Gangatiri; Region=Oceania; Country=CA; Climate_Zone=Subtropical; Management_System=Pastoral; Age_Months=96; Weight_kg=419.5; Parity=3; Lactation_Stage=Mid; Days_in_Milk=101; Feed_Type=Concentrates; Feed_Quantity_kg=13.2; Water_Intake_L=88.7; Walking_Distance_km=2.42; Grazing_Duration_hrs=5.6; Rumination_Time_hrs=11.1; Resting_Hours=13.4; Body_Temperature_C=37.7; Heart_Rate_bpm=71.0; Respiratory_Rate=22.0; Ambient_Temperature_C=31.6; Humidity_percent=66.8; Season=Spring; Housing_Score=0.83; Milk_Yield_L=0.76; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=2.23; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-10-23; Farm_ID=FARM_0995; Disease_Status=Bovine_Respiratory_Disease
19,cattle_record: Cattle_ID=CATTLE_161745; Breed=Sahiwal; Region=Europe_NA; Country=ET; Climate_Zone=Continental; Management_System=Semi_Intensive; Age_Months=37; Weight_kg=280.6; Parity=4; Lactation_Stage=Mid; Days_in_Milk=111; Feed_Type=Concentrates; Feed_Quantity_kg=9.7; Water_Intake_L=53.9; Walking_Distance_km=4.31; Grazing_Duration_hrs=7.5; Rumination_Time_hrs=5.1; Resting_Hours=14.6; Body_Temperature_C=37.3; Heart_Rate_bpm=74.0; Respiratory_Rate=24.0; Ambient_Temperature_C=12.7; Humidity_percent=69.1; Season=Spring; Housing_Score=0.66; Milk_Yield_L=8.96; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=9.19; Body_Condition_Score=2.0; Milking_Interval_hrs=12; Date=2024-04-16; Farm_ID=FARM_0777; Disease_Status=Healthy
8,cattle_record: Cattle_ID=CATTLE_014557; Breed=Ongole; Region=Global; Country=NZ; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=115; Weight_kg=361.6; Parity=6; Lactation_Stage=Early; Days_in_Milk=72; Feed_Type=Concentrates; Feed_Quantity_kg=13.6; Water_Intake_L=60.1; Walking_Distance_km=7.31; Grazing_Duration_hrs=2.7; Rumination_Time_hrs=7.5; Resting_Hours=7.2; Body_Temperature_C=40.2; Heart_Rate_bpm=67.0; Respiratory_Rate=29.0; Ambient_Temperature_C=13.9; Humidity_percent=54.1; Season=Summer; Housing_Score=0.72; Milk_Yield_L=4.06; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=3.28; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-04-22; Farm_ID=FARM_0599; Disease_Status=Theileriosis
11,cattle_record: Cattle_ID=CATTLE_160128; Breed=Norwegian_Red; Region=Oceania; Country=CA; Climate_Zone=Subtropical; Management_System=Mixed; Age_Months=77; Weight_kg=742.1; Parity=5; Lactation_Stage=Late; Days_in_Milk=138; Feed_Type=Crop_Residues; Feed_Quantity_kg=3.0; Water_Intake_L=98.2; Walking_Distance_km=4.35; Grazing_Duration_hrs=4.4; Rumination_Time_hrs=9.8; Resting_Hours=9.0; Body_Temperature_C=38.6; Heart_Rate_bpm=77.0; Respiratory_Rate=24.0; Ambient_Temperature_C=45.0; Humidity_percent=52.7; Season=Autumn; Housing_Score=0.93; Milk_Yield_L=5.33; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=4.81; Body_Condition_Score=3.5; Milking_Interval_hrs=24; Date=2024-10-25; Farm_ID=FARM_0835; Disease_Status=Foot_and_Mouth
2,cattle_record: Cattle_ID=CATTLE_203438; Breed=Gangatiri; Region=South_Asia; Country=BR; Climate_Zone=Continental; Management_System=Intensive; Age_Months=98; Weight_kg=396.1; Parity=2; Lactation_Stage=Mid; Days_in_Milk=67; Feed_Type=Concentrates; Feed_Quantity_kg=6.1; Water_Intake_L=43.1; Walking_Distance_km=5.79; Grazing_Duration_hrs=3.7; Rumination_Time_hrs=8.6; Resting_Hours=9.0; Body_Temperature_C=38.9; Heart_Rate_bpm=54.0; Respiratory_Rate=23.0; Ambient_Temperature_C=5.6; Humidity_percent=84.0; Season=Monsoon; Housing_Score=0.56; Milk_Yield_L=0.31; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=0.0; Body_Condition_Score=5.0; Milking_Interval_hrs=12; Date=2022-07-16; Farm_ID=FARM_0468; Disease_Status=Babesiosis
11,cattle_record: Cattle_ID=CATTLE_025469; Breed=Girolando; Region=Europe_NA; Country=CA; Climate_Zone=Temperate; Management_System=Intensive; Age_Months=142; Weight_kg=287.4; Parity=5; Lactation_Stage=Early; Days_in_Milk=124; Feed_Type=Silage; Feed_Quantity_kg=6.2; Water_Intake_L=81.5; Walking_Distance_km=3.42; Grazing_Duration_hrs=8.0; Rumination_Time_hrs=11.9; Resting_Hours=11.8; Body_Temperature_C=38.6; Heart_Rate_bpm=52.0; Respiratory_Rate=19.0; Ambient_Temperature_C=37.1; Humidity_percent=64.3; Season=Spring; Housing_Score=0.76; Milk_Yield_L=13.47; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=13.35; Body_Condition_Score=2.0; Milking_Interval_hrs=12; Date=2023-07-10; Farm_ID=FARM_0553; Disease_Status=Vitamin_Deficiency
1,cattle_record: Cattle_ID=CATTLE_167270; Breed=Boran; Region=South_Asia; Country=BD; Climate_Zone=Tropical; Management_System=Pastoral; Age_Months=126; Weight_kg=332.4; Parity=1; Lactation_Stage=Late; Days_in_Milk=287; Feed_Type=Crop_Residues; Feed_Quantity_kg=13.9; Water_Intake_L=100.4; Walking_Distance_km=4.12; Grazing_Duration_hrs=5.2; Rumination_Time_hrs=8.8; Resting_Hours=11.5; Body_Temperature_C=40.1; Heart_Rate_bpm=70.0; Respiratory_Rate=30.0; Ambient_Temperature_C=18.6; Humidity_percent=31.2; Season=Summer; Housing_Score=0.9; Milk_Yield_L=5.3; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=4.51; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-07-07; Farm_ID=FARM_0901; Disease_Status=Healthy
6,cattle_record: Cattle_ID=CATTLE_021296; Breed=Boran; Region=South_Asia; Country=KE; Climate_Zone=Mediterranean; Management_System=Extensive; Age_Months=106; Weight_kg=374.2; Parity=1; Lactation_Stage=Late; Days_in_Milk=108; Feed_Type=Pasture_Grass; Feed_Quantity_kg=8.8; Water_Intake_L=48.1; Walking_Distance_km=2.46; Grazing_Duration_hrs=5.3; Rumination_Time_hrs=8.2; Resting_Hours=12.9; Body_Temperature_C=40.7; Heart_Rate_bpm=67.0; Respiratory_Rate=28.0; Ambient_Temperature_C=28.6; Humidity_percent=45.4; Season=Winter; Housing_Score=0.74; Milk_Yield_L=0.96; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=1.36; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-04-21; Farm_ID=FARM_0083; Disease_Status=Displaced_Abomasum
5,cattle_record: Cattle_ID=CATTLE_196623; Breed=Girolando; Region=Africa; Country=UK; Climate_Zone=Temperate; Management_System=Intensive; Age_Months=70; Weight_kg=733.7; Parity=3; Lactation_Stage=Mid; Days_in_Milk=145; Feed_Type=Crop_Residues; Feed_Quantity_kg=13.2; Water_Intake_L=61.4; Walking_Distance_km=1.44; Grazing_Duration_hrs=7.3; Rumination_Time_hrs=5.1; Resting_Hours=12.6; Body_Temperature_C=38.7; Heart_Rate_bpm=52.0; Respiratory_Rate=19.0; Ambient_Temperature_C=15.0; Humidity_percent=97.4; Season=Winter; Housing_Score=0.57; Milk_Yield_L=13.29; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=11.69; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-12-23; Farm_ID=FARM_0240; Disease_Status=Healthy
19,cattle_record: Cattle_ID=CATTLE_129575; Breed=NDama; Region=Oceania; Country=ET; Climate_Zone=Tropical; Management_System=Extensive; Age_Months=126; Weight_kg=373.3; Parity=1; Lactation_Stage=Mid; Days_in_Milk=112; Feed_Type=Hay; Feed_Quantity_kg=9.1; Water_Intake_L=80.6; Walking_Distance_km=9.54; Grazing_Duration_hrs=11.2; Rumination_Time_hrs=9.6; Resting_Hours=8.0; Body_Temperature_C=38.9; Heart_Rate_bpm=67.0; Respiratory_Rate=25.0; Ambient_Temperature_C=19.8; Humidity_percent=58.3; Season=Summer; Housing_Score=0.94; Milk_Yield_L=2.55; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=3.85; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2022-04-02; Farm_ID=FARM_0738; Disease_Status=Healthy
8,cattle_record: Cattle_ID=CATTLE_226087; Breed=Holstein_Zebu_Cross; Region=Europe_NA; Country=NZ; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=31; Weight_kg=646.3; Parity=2; Lactation_Stage=Mid; Days_in_Milk=118; Feed_Type=Dry_Fodder; Feed_Quantity_kg=14.7; Water_Intake_L=62.0; Walking_Distance_km=0.69; Grazing_Duration_hrs=9.3; Rumination_Time_hrs=10.7; Resting_Hours=5.0; Body_Temperature_C=38.9; Heart_Rate_bpm=59.0; Respiratory_Rate=24.0; Ambient_Temperature_C=30.8; Humidity_percent=43.7; Season=Winter; Housing_Score=0.74; Milk_Yield_L=12.97; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=13.16; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2022-04-30; Farm_ID=FARM_0237; Disease_Status=Johnes_Disease
